uid,namedLocation,domainID,siteID,plotID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,subtypeSpecification,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleLatitude,sampleLongitude,sampleGeodeticDatum,sampleCoordinateUncertainty,sampleElevation,sampleElevationUncertainty,date,editedDate,individualID,taxonID,scientificName,identificationQualifier,taxonRank,growthForm,vstTag,samplingProtocolVersion,measuredBy,identifiedBy,recordedBy,remarks,dataQF,publicationDate,release
1b95eb53-a43c-48e8-bf48-3a1a2aa0b081,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,457,Left,0.5,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06047,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,"",,20200511T151109Z,undetermined
110bac74-9ec5-4ab1-9a4f-eba7ff3dc520,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,122,Left,0.5,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06109,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
8deb4e9a-9450-4a91-9076-63b343822c66,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,27,Left,3,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06106,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
49d7f774-196d-4184-a002-7358466aced8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,304,Left,1,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06067,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,"",,20200511T151109Z,undetermined
56193382-263d-4072-99e5-388d6b1cc893,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,239,Left,6.1,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06120,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
6285bea6-03f3-4340-9021-9b3c536e3156,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,148,Left,4.3,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06112,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
7bae2337-6ffb-480d-9618-41109780f4a2,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,161,Right,0.5,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06113,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
c88350f9-5d45-48ea-898c-ee0e51c49fd8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,553,Right,0.6,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06130,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
5e136265-d23f-4f03-92e3-c3030147dabb,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,779,Right,4.4,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06135,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151109Z,undetermined
93b751f0-27fe-48df-9c7b-a401817deef6,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,521,Right,9.5,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06128,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
caff9e0d-7254-4a5f-a62e-cd3cf823a2c5,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,481,Right,2,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06145,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151109Z,undetermined
e962ac42-bd9e-46cd-a0a3-c9dbb786666d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,476,Left,6.4,,,WGS84,,,,2016-11-15,2016-12-01,NEON.PLA.D02.SCBI.06126,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,"",jcoloso@neoninc.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151109Z,undetermined
ac6deb2b-ac7b-435b-993c-0bb851c39e5c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,733,Left,5,,,WGS84,,,,2017-02-24,2017-11-26,NEON.PLA.D02.SCBI.06093,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,llemmon@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
f08dc7f2-dc84-4024-8a6c-ae3195a6bf89,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,779,Right,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06135,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
096b5be1-b803-4092-9794-2abf2a6a0126,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,30,Left,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06085,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c75af50c-717f-40e9-91ef-38a63ff9fcde,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,21,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06105,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
7d5dfcee-ea79-4b70-aacd-1906f79a5ffc,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,296,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06070,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
5fdafd40-83f4-4a2c-a9e8-87ba334d47eb,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,318,Right,2,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06063,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
7c45dee7-1cc3-446c-be7b-23cc05992b92,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,124,Left,8,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06081,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
d28c4ff3-ce61-4e3e-8fcc-a7a44f13ab3f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,711,Right,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06096,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
16710dfa-0bb2-4606-a9d5-bb9fc9c7b974,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,663,Right,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06102,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
73252046-e6e0-4599-8171-cd282fa89aed,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,319,Left,2,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06141,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
928b282b-b015-4dcf-91d1-cfc7a7f7502f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,295,Right,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06072,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
83d94d75-ceeb-40f6-984f-a619bb00788f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,405,Left,7,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06122,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
1f9a05b6-1736-498f-8bf6-155d77560798,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,295,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06071,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
9bbe0228-cba1-4da5-96c3-af59abc6d7a3,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,309,Right,6,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06065,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
256dc2b3-d7ad-4107-8cd6-8c766a9679b2,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,521,Right,10,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06128,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
3c418105-c988-4261-a5fd-4d0e170a33ae,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,532,Left,5,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06129,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
db905739-7042-4b98-b56e-58bb1171b4f3,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,302,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06066,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
79a2de02-ecd0-4edc-9d0a-83bff27c1a1b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,657,Right,5,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06098,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
8a4852b2-56d2-4c46-ab13-0a763cf97c46,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,780,Left,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06088,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
6988abd2-b7ca-4bdc-be1f-c803a9c6d296,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,271,Right,8,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06139,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c6d79fa5-66ec-46fc-92f8-e7af7f82eab2,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,27,Left,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06106,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
abf378d9-ef3f-4f00-9203-c8b1f63c576a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,477,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06125,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
d6e8abc6-8362-48d0-9818-bd1ddc81c57e,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,476,Left,6,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06126,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
9d42b4ac-561d-4270-8db3-3a07a3e09f1a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,311,Right,2,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06064,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
5118b00d-353b-48da-b91c-550d5915955a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,328,Left,3,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06142,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
69778ef9-59ff-4a2a-95ba-a95be303a60c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,340,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06056,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
1ca79589-cf64-44c9-96fd-cd3e14b188f7,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,306,Right,9,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06140,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c792cd5c-63d4-48c2-b6bb-c53c3e3d0563,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,105,Right,7,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06108,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
0e9dddda-589f-4ed1-81c9-579d11a970b5,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,341,Right,5,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06052,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
596a3501-f2c1-4b22-877c-8dfe1ac41181,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,649,Right,5,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06099,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
b5c73afa-664e-46db-9aad-129966e4218b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,670,Right,3,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06097,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
b75c2292-397a-474f-aa6f-c7139c56f8bc,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,717,Right,3,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06095,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
6895876b-f914-4b7b-9c7d-0fa67dcde5fa,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,733,Left,5,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06093,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
988eb45c-df3f-4df9-9b40-27425d2cc3df,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,421,Right,2,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06050,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170809; too close to path,,20200511T151109Z,undetermined
26471900-01f1-40a4-b069-dc83b2527b6d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,715,Right,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06148,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
4671d90e-89e6-4a04-8472-11bab860a661,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,19,Right,5,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06086,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c2254b7d-f21f-46bf-9511-bede4c422838,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,752,Right,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06091,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
e4417764-6190-4ddf-b259-a93ceedfea99,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,764,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06089,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
e417f7ea-d110-491e-ab62-6cd104975042,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,25,Left,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06131,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
9edf72ed-4970-48de-8edc-95fafbc52f6f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,493,Left,8,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06127,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
70345a69-3fb6-439a-9f3f-acf83c96cdf8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,255,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06076,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
3a80b2a6-e966-4437-9028-2c4ae5c5b0b9,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,553,Right,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06130,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
e73a97ca-905f-4e95-bd3b-f9884fa0f281,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,304,Left,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06067,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c96c9f66-1d4c-4872-898a-1569ad0f9bb4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,414,Right,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06123,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
2b1b7305-3ea8-4e2a-8caf-478d1ee65f02,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,573,Left,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06146,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
2faafaab-08c4-478d-9630-9cb6298f8690,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,53,Left,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06083,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
bf6f8abb-5e72-4864-b447-194046fecd8d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,481,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06145,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
8c29311c-d0d2-4897-ba4a-16271da1c1b1,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,344,Right,4,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06053,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
5091d514-deb2-45a3-a929-001924f72dd5,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,321,Left,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.SCBI.06062,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
379db437-3ebc-4c1a-986f-82a13c1d391c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,741,Right,3,,,WGS84,,,,2017-02-24,2018-02-21,NEON.PLA.D02.SCBI.06094,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Dropped 20170519; replaced,,20200511T151109Z,undetermined
